die,Schuldverschreibung {f},borç tahvili,noun,[fin.],f
die,Schuldzuweisung {f},suçlama,noun,,f
die,Schuld {f},hata,noun,,f
die,Schuld {f},kabahat,noun,[law],f
die,Schuld {f},suç,noun,[law],f
die,Schule {f},mektep [eski],noun,,f
die,Schule {f},okul,noun,,f
das,Schulkind {n},mektep çocuğu,noun,[educ.],n
das,Schulkind {n},okul çocuğu,noun,[educ.],n
der,Schulkollege {m} [österr.] [schweiz.],okul arkadaşı,noun,[educ.],m
die,Schulkollegin {f} [österr.] [schweiz.],okul arkadaşı [kadın],noun,[educ.],f
der,Schulranzen {m},okul sırt çantası,noun,[cloth.],m
der,Schulranzen {m},öğrenci sırt çantası,noun,,m
die,Schultafel {f},karatahta,noun,,f
die,Schultasche {f},okul çantası,noun,,f
das,Schulterblatt {n},kürekkemiği,noun,[anat.],n
die,Schulter {f},omuz,noun,[anat.],f
der,"Schuppen {m} [Hütte, Scheune]",baraka,noun,,m
"die, pl",Schuppen {pl} [Haare],saç kepeği,noun,,pl
die,Schuppe {f} [Fisch],balık pulu,noun,[fish],f
der,Schuss {m},şut,noun,[sports],m
der,Schutt {m},moloz,noun,,m
der,Schutzhelm {m},miğfer,noun,,m
die,Schutzimpfung {f},koruyucu aşı,noun,,f
der,Schutz {m},koruma,noun,,m
der,Schutz {m},savunma,noun,,m
die,Schußwunde {f},kurşun yarası,noun,,f
das,Schwaben {n},Svabya,noun,[geogr.],n
der,Schwabe {m},Suebyalı,noun,[ethn.],m
,Schwachkopf [vulg.],geri zekalı [küçül.],noun,,
der,Schwachkopf {m},salak,noun,,m
die,Schwachstelle {f},zayıf nokta,noun,,f
die,Schwadron {f},eskadron,noun,[mil.] [hist.],f
die,Schwadron {f},süvari bölüğü,noun,[mil.] [hist.],f
der,Schwager {m},enişte,noun,,m
die,Schwalbe {f},kırlangıç,noun,[orn.] [T],f
der,Schwamm {m},sünger,noun,,m
die,Schwanengans {f},çin kazı [Anser cygnoides],noun,[orn.] [T],f
der,Schwangerschaftsabbruch {m},çocuk aldırma,noun,[med.],m
der,Schwangerschaftsabbruch {m},çocuk düşürme,noun,[med.],m
die,Schwangerschaftsunterbrechung {f},çocuk aldırma,noun,[med.],f
die,Schwangerschaftsunterbrechung {f},çocuk düşürme,noun,[med.],f
die,Schwangerschaft {f},gebelik,noun,,f
die,Schwangerschaft {f},hamilelik,noun,,f
die,Schwanzmeise {f},bayağı uzunkuyruk [Aegithalos caudatus],noun,[orn.] [T],f
der,Schwanz {m},kuyruk,noun,[zool.],m
der,Schwanz {m} [vulg.] [Penis],yarak [kaba],noun,,m
der,Schwan {m},kuğu,noun,[orn.] [T],m
der,Schwarm {m},sürü,noun,[zool.],m
die,Schwarzarbeit {f},kaçak iş,noun,,f
die,Schwarzarbeit {f},kaçak çalışma,noun,,f
die,Schwarzbeere {f},yaban mersini [Vaccinium myrtillus],noun,[bot.] [T],f
der,Schwarzdelfin {m},gölgeli yunus [Lagenorhynchus obscurus],noun,[zool.] [T],m
der,Schwarzdorn {m},çakal eriği,noun,[bot.] [T],m
die,Schwarze Mamba {f},kara mamba [Dendroaspis polylepis],noun,[zool.] [T],f
der,schwarzer Humor {m},kara mizah,noun,,m
der,Schwarzer Milan {m},kara çaylak [Milvus migrans],noun,[orn.] [T],m
das,Schwarzes Loch {n},kara delik,noun,[astron.] [phys.],n
das,Schwarzes Meer {n},Karadeniz,noun,[geogr.],n
die,Schwarze Witwe {f} [Südliche Schwarze Witwe],karadul [Latrodectus mactans],noun,[entom.] [T],f
die,Schwarze Wüstenkobra {f},çöl kobrası [Walterinnesia aegyptia],noun,[zool.] [T],f
der,Schwarzfahrer {m},kaçak yolcu,noun,,m
der,Schwarzhalstaucher {m},kara boyunlu batağan [Podiceps nigricollis],noun,[orn.] [T],m
der,Schwarzkümmel {m},kara kimyon,noun,[bot.] [T],m
der,Schwarzkümmel {m} [Nigella sativa],çörek otu,noun,[bot.] [gastr.] [T],m
der,Schwarzkümmel {m},çörek otu,noun,[bot.] [T],m
die,Schwarzmalerei {f},karamsarlık,noun,,f
die,Schwarzmalerei {f},kötümserlik,noun,,f
die,Schwarzmeerküste {f},Karadeniz kıyısı,noun,[geogr.],f
"die, pl",Schwarzmeertürken {pl},Karadeniz Türkleri,noun,,pl
der,Schwarzmilan {m},kara çaylak [Milvus migrans],noun,[orn.] [T],m
der,Schwarzspecht {m},kara ağaçkakan [Dryocopus martius],noun,[orn.] [T],m
der,Schwarzstirnwürger {m},kara alınlı örümcek kuşu [Lanius minor],noun,[orn.] [T],m
der,Schwarzstorch {m},kara leylek [Ciconia nigra],noun,[orn.] [T],m
der,Schwarzwald {m},Kara Orman,noun,[geogr.],m
die,Schwarzwälder Kirschtorte {f},Karaorman pastası,noun,[gastr.],f
das,Schweden {n},İsveç,noun,[geogr.],n
der,Schwede {m},İsveçli,noun,[ethn.],m
die,Schwedin {f},İsveçli [kadın],noun,[ethn.],f
der,Schwefel {m} <S>,kükürt <S>,noun,[chem.],m
das,Schweinefleisch {n},domuz eti,noun,[gastr.],n
der,Schweinestall {m},domuz ahırı,noun,[agr.],m
das,Schwein {n},domuz,noun,[zool.] [T],n
das,Schwein {n},hınzır [eski],noun,,n
das,Schweizerdeutsch {n},İsviçre Almancası,noun,[ling.],n
die,Schweizerin {f},İsviçreli [kadın],noun,[ethn.],f
der,Schweizer {m},İsviçreli,noun,[ethn.],m
die,Schweiz {f},İsviçre,noun,[geogr.],f
der,Schweißbrenner {m},kaynak üfleci,noun,,m
der,Schweißbrenner {m},şalome,noun,[tools],m
das,Schweißen {n},kaynak,noun,[tech.],n
der,Schweißer {m},kaynakçı,noun,[jobs],m
der,Schweiß {m},ter,noun,,m
die,Schwemmebene {f},birikinti ovası,noun,[hydro.] [geol.],f
die,Schwerkraft {f},kütle çekimi,noun,[phys.],f
der,Schwertfisch {m},kılıç balığı,noun,[fish] [T],m
die,Schwertschmiede {f},kılıçhane,noun,,f
der,Schwerttanz {m} [Volkstanz],kılıçkalkan,noun,,m
der,Schwertträger {m},kılıçkuyruk [Xiphophorus hellerii],noun,[fish] [T],m
das,Schwert {n},kılıç,noun,[weapons],n
die,Schwester {f},kardeş [kız],noun,,f
die,Schwester {f},kız kardeş,noun,,f
"die, pl",Schwiegereltern {pl},kaynana-kaynata,noun,,pl
die,Schwiegermutter {f},kaynana,noun,,f
die,Schwiegermutter {f},kayınvalide,noun,,f
der,Schwiegersohn {m},damat,noun,,m
die,Schwiegertochter {f},gelin [kayınvalide ve kayınpeder için],noun,,f
der,Schwiegervater {m},kaynata,noun,,m
der,Schwiegervater {m},kayınpeder,noun,,m
die,Schwierigkeit {f},sıkıntı [mec.],noun,,f
das,Schwimmbad {n},havuz,noun,,n
die,Schwimmerin {f},yüzücü [kadın],noun,[sports],f
der,Schwimmer {m},yüzücü,noun,[sports],m
die,Schwimmhaube {f},bone,noun,[cloth.] [sports],f
die,Schwimmhaut {f},ayak perdesi,noun,[zool.],f
die,Schwimmkappe {f},bone,noun,[cloth.] [sports],f
die,Schwimmweste {f} [fachspr. veraltet] [Rettungsweste],can yeleği,noun,,f
der,Schwindel {m} [Betrug],dalavere,noun,,m
das,Schwitzbad {n},hamam,noun,,n
der,Schwuler {m},eşcinsel [erkek],noun,,m
der,Schwung {m},atılım,noun,,m
der,Schwung {m},hamle,noun,,m
das,Schwurgericht {n},ağır ceza mahkemesi,noun,[law],n
die,Schwäbin {f},Suebyalı [kadın],noun,[ethn.],f
die,Schwäche {f},zaaf,noun,,f
die,Schwägerin {f},yenge,noun,,f
die,Schwägerin {f} [Frau des Bruders des Ehemannes],elti,noun,,f
der,Schädel {m},kafatası,noun,[anat.],m
die,Schädigung {f},mağduriyet,noun,,f
das,Schädlingsbekämpfungsmittel {n},haşarat ilacı,noun,,n
die,Schädlingsbekämpfung {f},haşere mücadelesi,noun,,f
der,Schädling {m},haşere,noun,[entom.] [zool.],m
der,Schäferhund {m},çoban köpeği,noun,[zool.] [T],m
der,Schäfer {m},koyun çobanı,noun,[jobs],m
der,Schäfer {m},çoban,noun,[jobs],m
die,Schärfe {f},acılık,noun,,f
das,Schätzchen {n} [Liebling],aşkım,noun,,n
das,schönes Gesicht {n},afitap [osm.],noun,,n
die,Schönheit {f},güzellik,noun,,f
die,Schönheit {f} [ugs.] [schöne Frau],ece,noun,,f
der,Schöpfer {m},Halik,noun,[relig.],m
der,Schöpfer {m},yaradan,noun,[relig.],m
der,Schöpfer {m},yaratan,noun,,m
der,Schöpfer {m},yaratıcı,noun,,m
der,Schöpfer {m} [Kelle],kepçe,noun,,m
die,Schöpfkelle {f},kepçe,noun,[gastr.],f
der,Schöpflöffel {m},kepçe,noun,[gastr.],m
die,Schöpfung {f} aus dem Nichts,yoktan var etme,noun,[relig.],f
die,Schöpfung {f} aus dem Nichts,yoktan yaratma,noun,[relig.],f
die,Schöpfung {f},hilkat,noun,,f
die,Schöpfung {f},tasavvur,noun,,f
die,Schöpfung {f},yaratılış,noun,,f
die,Schülerin {f},"öğrenci [ilköğretim, lise] [kız]",noun,,f
der,Schüler {m},"öğrenci [ilköğretim, lise] [erkek]",noun,,m
"die, pl",Schüler {pl},öğrenciler,noun,,pl
die,Schürze {f},önlük,noun,,f
die,Schüssel {f},tas,noun,,f
die,Schüssel {f},çanak,noun,,f
der,Schüttelfrost {m},nöbet titremesi,noun,[med.],m
der,Schützenpanzerwagen {m},zırhlı personel taşıyıcı <ZPT>,noun,[mil.],m
der,Schützenpanzer {m} <SPz>,zırhlı personel taşıyıcı <ZPT>,noun,[mil.],m
der,Schütze {m} [Sternzeichen],yay burcu,noun,,m
das,Schütz {n},kontaktör,noun,[tech.],n
die,Science-Fiction {f} <SF>,bilim kurgu,noun,[lit.],f
das,Scots {n} [Sprache oder Dialekt],İskoçça,noun,[ling.],n
der,Scroll-Balken {m},kaydırma çubuğu,noun,[comp.],m
das,Seaborgium {n} <Sg>,seaborgiyum <Sg>,noun,[chem.],n
die,Sechskantmutter {f},altı köşe somun,noun,[tech.],f
die,Sedimentologie {f},sedimantoloji,noun,[acad.] [geol.],f
der,Seefahrer {m},denizci,noun,[naut.],m
der,Seehund {m},fok,noun,[zool.] [T],m
die,Seekuh {f},deniz ineği,noun,[zool.],f
der,Seelenverkäufer {m} [ugs.] [Menschenhändler],insan tüccarı,noun,,m
die,Seele {f},ruh,noun,,f
der,Seemann {m},denizci,noun,,m
das,Seepferdchen {n},deniz atı,noun,[fish] [T],n
die,Seerose {f},nilüfer,noun,[bot.] [T],f
das,Seetagebuch {n},seyir defteri,noun,[naut.],n
das,Seeufer {n},göl kıyısı,noun,,n
die,See {f},deniz,noun,,f
der,See {m},göl,noun,,m
das,Segelflugzeug {n},planör,noun,[aviat.],n
das,Segeltuch {n},branda bezi,noun,[textil.],n
das,Segeltuch {n},yelken bezi,noun,,n
das,Segel {n},yelken,noun,[naut.],n
der,Seggenrohrsänger {m},sarı kamışçın [Acrocephalus paludicola],noun,[orn.] [T],m
"die, pl",Sehenswürdigkeiten {pl},görülmeye değer şeyler/yerler,noun,,pl
"die, pl",Sehenswürdigkeiten {pl},turistik yerler,noun,,pl
die,Sehenswürdigkeit {f},görülecek yer,noun,,f
die,Sehenswürdigkeit {f},turistik yer,noun,,f
das,Sehnen {n},özlem,noun,,n
die,Sehne {f},kiriş,noun,[anat.],f
die,Sehne {f},tendon,noun,[anat.] [med.],f
die,Sehnsucht {f},hasret,noun,,f
die,Sehnsucht {f} [starker Wunsch],şiddetli arzu,noun,,f
die,Sehnsucht {f},özlem,noun,,f
das,Sehrohr {n},periskop,noun,[naut.],n
der,Seidenreiher {m},küçük ak balıkçıl [Egretta garzetta],noun,[orn.] [T],m
die,Seide {f},harir [osm.],noun,[textil.],f
die,Seide {f},ipek,noun,,f
die,Seifenschale {f},sabunluk,noun,[cosmet.],f
die,Seife {f},sabun,noun,[cosmet.],f
die,Seilbahn {f},teleferik,noun,[traffic],f
die,Seiltänzerin {f},cambaz [kadın],noun,[sports],f
der,Seiltänzer {m},cambaz,noun,[sports],m
das,Seil {n},ip,noun,,n
das,Seil {n},urgan,noun,,n
die,Seine {f},Sen Nehri,noun,[geogr.],f
das,Sein {n},olma,noun,,n
der,Seismograf {m} [alt: Seismograph],depremyazar,noun,[tech.],m
der,Seismograf {m} [alt: Seismograph],sismograf,noun,[tech.],m
die,Seismologie {f},sismoloji,noun,[acad.] [geol.],f
der,Seitenairbag {m},yan hava yastığı,noun,[automot.],m
der,Seitenhieb {m},yan darbe,noun,,m
das,Seitenleitwerk {n},dikey stabilize,noun,[aviat.],n
das,Seitenleitwerk {n},kuyruk dikmesi,noun,[aviat.],n
der,Seitenrand {m},kenar boşluğu,noun,[print],m
das,Seitenruder {n},dümen,noun,[aviat.],n
die,Seite {f} <S.>,sayfa,noun,,f
die,Seite {f},kenar,noun,,f
die,Seite {f},taraf,noun,,f
die,Seite {f},yan,noun,,f
der,Sekans {m} <sec>,sekant <sec>,noun,[math.],m
die,Sekretärin {f},sekreter [kadın],noun,[jobs],f
der,Sekretär {m},sekreter,noun,[jobs],m
die,Sekte {f},mezhep,noun,,f
die,Sektion {f},seksiyon,noun,[biol.],f
der,Sekt {m},köpüklü şarap,noun,,m
die,Sekunde {f},saniye,noun,,f
die,Selbstbefriedigung {f},mastürbasyon,noun,,f
die,Selbstbefriedigung {f},özdoyunum,noun,,f
das,Selbstbewusstsein {n},öz güven,noun,,n
das,Selbstbildnis {n},kendi portre,noun,[art],n
der,Selbsterhaltungstrieb {m},yaşama içgüdüsü,noun,[psych.],m
der,Selbstlaut {m},ünlü,noun,[ling.],m
das,Selbstmitleid {n},acınma,noun,,n
der,Selbstmord {m},intihar,noun,,m
die,Selbstorganisation {f},kendi kendini düzenleme,noun,,f
,selbst organisierende Moleküle,kendi kendini düzenleyen moleküller,noun,,
das,Selbstporträt {n},otoportre,noun,[photo.] [art],n
das,Selbstporträt {n} [alt],otoportre,noun,[art],n
die,Selbstsichernde Mutter {f},fiberli somun,noun,[tech.],f
das,Selbstvertrauen {n},özgüven,noun,,n
das,Selbst {n} [geh.],nefis,noun,[relig.] [philos.],n
"die, pl",Seldschuken {pl},Selçuklular,noun,[hist.],pl
die,Selektion {f},seleksiyon,noun,[biol.],f
die,Selektion {f},seçilim,noun,[biol.],f
die,Selene {f},Selene,noun,[myth.],f
das,Selen {n} <Se>,selenyum <Se>,noun,[chem.] [mineral.],n
der,Sellerie {m} {f} [österr. nur {f}],kereviz,noun,,m
die,Seltsamkeit {f},garabet [tuhaflık] [eski],noun,,f
die,Semantik {f},anlambilim,noun,[ling.],f
die,Semele {f},Semele,noun,[myth.],f
das,Semester {n},dönem,noun,[educ.],n
das,Semester {n},sömestr,noun,[educ.],n
das,Semikolon {n},noktalı virgül,noun,,n
das,Seminar {n},seminer,noun,[educ.],n
die,Semiotik {f},göstergebilim,noun,[acad.] [ling.] [philos.],f
die,Sendung {f} [Post],gönderi,noun,[comm.] [traffic],f
die,Sendung {f} [Radio und TV],program [yayın],noun,[RadioTV],f
die,Sendung {f} [Radio und TV],yayın,noun,[RadioTV],f
das,Senfkorn {n},hardal tohumu,noun,[bot.],n
der,Senf {m},hardal,noun,[gastr.],m
der,Senkkopf {m},düz havşa baş,noun,[engin.],m
der,Senkkopf {m},havşa baş [konuş.],noun,[engin.],m
die,Senkung {f},çukur,noun,,f
die,Sense {f},tırpan,noun,[agr.],f
der,"September {m} <Sep., Sept.>","eylül <eyl., ey., l.>",noun,,m
der,Serbe {m},Sırp,noun,[ethn.],m
das,Serbien {n},Sırbistan <.rs>,noun,[geogr.],n
die,Serbin {f},Sırp [kadın],noun,[ethn.],f
die,Serienmörderin {f},seri katil [kadın],noun,,f
der,Serienmörder {m},seri katil,noun,,m
die,Serie {f},dizi,noun,[RadioTV],f
der,Serpentinit {m},serpantin,noun,[geol.],m
der,Server {m},sunucu,noun,[Internet],m
das,Servierbrett {n},tepsi,noun,,n
die,Serviette {f},kağıt peçete,noun,,f
die,Serviette {f},peçete,noun,,f
die,Servolenkung {f},servo direksiyon,noun,[automot.],f
der,Sesamkringel {m},simit,noun,,m
der,Sesam {m},susam,noun,,m
die,Sesselbahn {f},telesiyej,noun,,f
der,Sessellift {m},telesiyej,noun,,m
der,Sessel {m},koltuk,noun,[furn.],m
die,Seuche {f},salgın,noun,[med.],f
der,Sex-Appeal {m},seksapel,noun,,m
der,Sexappeal {m} [Rsv.],seksapel,noun,,m
die,Sexbombe {f},seks bombası,noun,,f
,Sexiest Man Alive [Auszeichnung],yaşayan en seksi erkek [ödül],noun,,
der,Sexismus {m},cinsiyetçilik,noun,[sociol.],m
der,Sexualdimorphismus {m},seksüel dimorfizm,noun,[biol.] [zool.],m
die,Sexualität {f},seksüalite,noun,,f
die,Sexualkunde {f},cinsellik dersi,noun,,f
die,sexuelle Orientierung {f},cinsel yönelim,noun,,f
der,Sex {m},seks,noun,,m
"die, pl",Seychellen {pl},Seyşeller {pl},noun,[geogr.],pl
das,Shampoo {n},şampuan,noun,[cosmet.],n
die,Shisha {f} [Wasserpfeife arabischen Ursprungs],nargile,noun,,f
"die, pl",Shorts {pl},şort {sg},noun,[cloth.],pl
die,Show {f},şov,noun,[RadioTV],f
das,Sibirien {n},Sibirya,noun,[geogr.],n
die,Sichelente {f},"büyük çamurcun [Mareca falcata, syn.: Anas falcata]",noun,[orn.] [T],f
der,Sichelstrandläufer {m},kızıl kum kuşu [Calidris ferruginea],noun,[orn.] [T],m
,sich erbrechen,istifra etmek,noun,,
der,Sicherheitsgurt {m},emniyet kemeri,noun,,m
die,Sicherheitsleistung {f},kefalet,noun,,f
die,Sicherheitsnadel {f},çengelli iğne,noun,,f
das,Sicherheitsventil {n},güvenlik vanası,noun,[tech.],n
die,Sicherheitsweste {f},emniyet yelek,noun,[cloth.],f
die,Sicherheit {f},emniyet,noun,,f
die,Sicherheit {f},güvenlik,noun,,f
die,Sicherheit {f} [Bestimmtheit],kesinlik,noun,,f
der,Sicherungsstift {m},emniyet pimi,noun,[tech.],m
"die, pl",Sichtverhältnisse {pl},görüş şartları [yolda],noun,,pl
die,Sicht {f} der Dinge,bakış açısıyla,noun,,f
die,Siderose {f},sideroz,noun,[med.],f
der,Siebdruck {m},serigrafi,noun,[print],m
das,Siebenbürgen {n},Erdel,noun,[geogr.] [hist.],n
das,Siebeneck {n},yedigen,noun,[math.],n
der,Siebenschläfer {m},bayağı yediuyur [Glis glis],noun,[zool.] [T],m
das,Sieb {n},elek,noun,,n
das,Sieb {n},kalbur,noun,,n
das,Sieb {n},süzgeç,noun,,n
der,Siedepunkt {m},kaynama noktası,noun,[phys.] [chem.],m
die,Siedlungsarchäologie {f},yerleşim arkeolojisi,noun,[archaeo.],f
die,Siedlung {f},yerleşim,noun,,f
das,Siegel {n},kaşe,noun,,n
der,Sieger {m},muzaffer [eski],noun,,m
der,Sieg {m},galibiyet,noun,,m
der,Sieg {m},yengi,noun,,m
der,Sieg {m},zafer,noun,,m
das,Signal {n},sinyal,noun,[phys.] [math.] [engin.],n
der,Sikhismus {m},Sihizm,noun,[relig.],m
"die, pl",Sikhs {pl},Sihler,noun,[relig.],pl
der,Sikh {m},Sih,noun,[relig.],m
das,Silberbromid {n},gümüş bromür [AgBr],noun,[photo.] [chem.],n
das,Silberchlorat {n},gümüş klorat [AgClO3],noun,[chem.],n
das,Silberchlorid {n},gümüş klorür [AgCl],noun,[chem.],n
das,Silberiodat {n},gümüş iyodat [AgIO3],noun,[chem.],n
das,Silberiodid {n},gümüş iyodür [AgI],noun,[chem.],n
das,Silbernitrat {n},gümüş nitrat [AgNO3],noun,[chem.],n
das,Silberpermanganat {n},gümüş permanganat [AgMnO4],noun,[chem.],n
der,Silberrücken {m},gümüşsırt,noun,[zool.],m
der,Silberspitzenhai {m},gümüş uçlu köpekbalığı [Carcharhinus albimarginatus],noun,[fish] [T],m
das,Silber {n} <Ag>,gümüş <Ag>,noun,[chem.],n
die,Silbe {f},hece,noun,[ling.],f
der,Silvester {m} {n},yılbaşı gecesi,noun,,m
der,Simit {m} {n} [türkischer Sesamring],simit,noun,[gastr.],m
der,Simulator {m},simülatör,noun,[comp.] [tech.],m
die,sinfonische Dichtung {f},senfonik şiir,noun,[mus.],f
das,Singapur {n},Singapur,noun,[geogr.],n
das,Singen {n},taganni [osm.],noun,,n
das,Singleton {n},tekil kalıp,noun,[comp.],n
die,Single {f},45'lik plak,noun,,f
die,Singularität {f},tekillik,noun,,f
der,Singular {m},tekil,noun,[ling.],m
die,Sinnlichkeit {f},şehvet,noun,,f
der,Sinn {m},anlam,noun,,m
der,Sinn {m},duyu,noun,,m
die,Sinologie {f},sinoloji,noun,[acad.] [ling.],f
die,Sinusitis {f},sinüzit,noun,[med.],f
der,Sinus {m} <sin>,sinüs <sin>,noun,[math.],m
das,Sin {n} [Buchstabe des osman./arab. Alphabets],sin [harf],noun,,n
die,Sippe {f},sülale,noun,,f
die,Sirene {f} [akust. Warngerät],siren,noun,,f
die,Sirene {f} [griech. Mythologie],siren,noun,,f
die,Sirenomelie {f},sirenomelia,noun,[med.],f
der,Sirup {m},şurup,noun,[gastr.],m
der,Sisyphos {m},Sisifos,noun,[myth.],m
der,Sit-up {m},mekik,noun,[sports],m
die,Situation {f},durum,noun,,f
die,Sitzgarnitur {f},koltuk takımı,noun,,f
die,Sitzgelegenheit {f},oturacak,noun,,f
die,Sitzheizung {f},koltuk ısıtması,noun,[automot.],f
die,Sitzung {f},oturum,noun,,f
der,Sitz {m},oturak,noun,,m
,Six Sigma <6σ>,Altı Sigma <6σ>,noun,[ind.] [stat.] [comm.],
das,Sizilien {n},Sicilya,noun,[geogr.],n
das,Skalarprodukt {n},nokta çarpım,noun,[math.],n
der,Skalar {m},skaler,noun,[math.],m
die,Skala {f},kadran,noun,,f
die,Skala {f},ölçek,noun,,f
die,Skalierung {f},ölçekleme,noun,,f
das,Skalpell {n},bisturi,noun,[med.],n
das,Skalpell {n},neşter,noun,[med.],n
der,Skandal {m},skandal,noun,,m
die,Skandinavierin {f},İskandinavyalı [kadın],noun,,f
der,Skandinavier {m},İskandinavyalı,noun,,m
die,Skelettlinie {f},kambur çizgisi,noun,[aviat.],f
das,Skelett {n},iskelet,noun,[anat.],n
die,Skepsis {f},kuşku,noun,,f
die,Skepsis {f},şüphe,noun,,f
der,Skilift {m},teleski,noun,,m
das,Skispringen {n},kayakla atlama,noun,[sports],n
die,Skizze {f},eskiz,noun,,f
die,Skizze {f},taslak,noun,,f
der,Ski {m},kayak,noun,,m
die,Sklaverei {f},esaret,noun,,f
der,Sklave {m},bende [eski],noun,,m
der,Sklave {m},esir [köle],noun,,m
der,Sklave {m},kul,noun,[hist.],m
der,Sklave {m},köle,noun,[hist.],m
die,Sklavin {f},esir [köle] [kadın],noun,,f
das,Skopje {n},Üsküp,noun,[geogr.],n
der,Skorpion {m},akrep,noun,[zool.] [T],m
der,Skorpion {m} [Sternzeichen],akrep burcu,noun,,m
die,Skriptsprache {f},betik dili,noun,[comp.],f
die,Slowakei {f},Slovakya,noun,[geogr.],f
der,Slowake {m},Slovak,noun,[ethn.],m
die,Slowakin {f},Slovak [kadın],noun,[ethn.],f
der,Slowene {m},Slovenyalı,noun,[ethn.],m
das,Slowenien {n},Slovenya,noun,[geogr.],n
die,Slowenin {f},Slovenyalı [kadın],noun,[ethn.],f
der,Smaragd {m},zümrüt,noun,[geol.],m
das,Smartphone {n},akıllı telefon,noun,[telecom.],n
der,Smiley {m},smiley,noun,[Internet],m
der,Smoking {m},smokin,noun,[cloth.],m
die,SMS {f} [ugs.] [SMS-Nachricht],SMS [kısa mesaj],noun,[telecom.],f
der,Snack {m},abur cubur,noun,[gastr.],m
der,Snack {m},atıştırmalık,noun,[gastr.],m
"die, pl",Socken {pl},çoraplar,noun,[cloth.],pl
die,Socke {f},çorap,noun,[cloth.],f
das,Sodbrennen {n},mide yanması,noun,[med.],n
das,Sofa {n},divan,noun,[furn.],n
das,Sofa {n},kanepe,noun,[furn.],n
das,Sofia {n},Sofya,noun,[geogr.],n
die,Softwarearchitektur {f},yazılım mimarisi,noun,[comp.],f
das,Softwaredesign {n},yazılım tasarımı,noun,[comp.],n
die,Softwareentwicklung {f},yazılım geliştirme,noun,[comp.],f
der,Softwareingenieur {m},yazılım mühendisi,noun,[comp.] [jobs],m
die,Softwaretechnik {f},yazılım mühendisliği,noun,[comp.],f
der,Softwaretest {m},yazılım testi,noun,[comp.],m
die,Software {f},yazılım,noun,,f
der,Sohn {m},oğul,noun,,m
die,Sojamilch {f},soya sütü,noun,[gastr.],f
die,Soja {f} {n},soya,noun,[FoodInd.] [bot.] [T],f
die,Solarenergie {f},solar enerjisi,noun,[tech.],f
der,Soldatenschuh {m},postal,noun,,m
der,Soldat {m},asker,noun,[mil.],m
der,Soldat {m} [Dienstgrad],er [rütbe],noun,[mil.],m
die,Solidarität {f},dayanışma,noun,,f
das,Somalia {n},Somali,noun,[geogr.],n
die,Somalierin {f},Somalili [kadın],noun,,f
der,Somalier {m},Somalili,noun,,m
das,Somaliland {n},Somaliland,noun,[geogr.],n
der,Somali {m} {f} [Mensch aus Somalia bzw. aus dem Volk der Somali],Somalili,noun,,m
das,Somali {n} [Sprache],Somalice,noun,[ling.],n
der,Sombrero {m},sombrero,noun,[cloth.],m
"die, pl",Sommerferien {pl},yaz tatili {sg},noun,,pl
das,Sommergoldhähnchen {n},"sürmeli çalı kuşu [Regulus ignicapill, syn.: Regulus ignicapillus]",noun,[orn.] [T],n
der,Sommersitz {m},yazlık ikametgâh,noun,,m
die,Sommersprosse {f},çil,noun,,f
der,Sommer {m},yaz,noun,,m
die,Sonate {f},sonat,noun,[mus.],f
der,Sonderling {m},kalender,noun,,m
das,Sonderzeichen {n},özel işaret,noun,[print],n
die,Sondierung {f},sondaj,noun,,f
der,Sonnenaufgang {m},güneş doğması,noun,,m
der,Sonnenaufgang {m},güneş doğuşu,noun,,m
der,Sonnenaufgang {m},güneşin doğuşu,noun,,m
die,Sonnenblende {f},güneş siperliği,noun,[automot.],f
das,Sonnenblumenöl {n},ayçiçek yağı,noun,[gastr.],n
die,Sonnenblume {f},ayçiçeği,noun,[bot.] [T],f
der,Sonnenbrand {m},güneş yanığı,noun,,m
die,Sonnenbrille {f},güneş gözlüğü,noun,[optics],f
die,Sonnencreme {f},güneş kremi,noun,,f
die,Sonnenenergie {f},güneş enerjisi,noun,,f
die,Sonnenenergie {f},solar enerjisi,noun,[tech.],f
die,Sonnenfinsternis {f},güneş tutulması,noun,[astron.],f
der,Sonnenschein {m},güneş ışığı,noun,,m
der,Sonnenschirm {m},güneş şemsiyesi,noun,,m
der,Sonnenschutz {m},güneşlik,noun,,m
der,Sonnenstich {m},güneş çarpması,noun,[med.],m
die,Sonnenuhr {f},güneş saati,noun,[watches],f
der,Sonnenuntergang {m},gün batımı,noun,,m
der,Sonnenuntergang {m},günbatımı,noun,,m
der,Sonnenuntergang {m},gün batısı,noun,,m
der,Sonnenuntergang {m},güneş batışı,noun,,m
der,Sonnenuntergang {m},güneşin batısı,noun,,m
die,Sonne {f},afitab [osm.],noun,,f
die,Sonne {f},afitap [osm.],noun,,f
die,Sonne {f},güneş,noun,[astron.],f
der,"Sonntag {m} <So., Son., Sonnt.>",pazar,noun,,m
die,Sonografie {f},ultrasonografi,noun,[med.],f
der,Sophokles {m},Sofokles,noun,[lit.] [hist.] [theatre],m
der,Sopran {m},soprano,noun,[mus.],m
die,Sorge {f},endişe,noun,,f
die,Sorge {f},kaygı,noun,,f
die,Sorge {f},merak,noun,,f
die,Sorgfalt {f},ihtimam,noun,,f
die,Sorgfalt {f},itina,noun,,f
die,Sorgfalt {f},özen,noun,,f
die,Sorte {f},cins,noun,,f
